regime,source,target,source_sensor_id,target_sensor_id,importance,in_adjacency,hops,hop_bucket,road_distance_m,has_road_distance,haversine_m_reference_only,source_lat,source_lon,target_lat,target_lon
free_flow,13,134,773906,716951,0.343333,False,6,6,,False,10221.8,34.1566,-118.30266,34.08581,-118.23182
free_flow,186,14,717823,765273,0.343283,False,2,2,5725.3,True,1465.8,34.20264,-118.47326,34.18949,-118.47437
free_flow,63,73,769443,717493,0.342597,False,2,2,5969.8,True,3971.7,34.15574,-118.43931,34.15434,-118.39618
free_flow,28,149,767573,763995,0.342253,False,8,8,,False,19380.4,34.12964,-118.22901,34.21979,-118.40931
free_flow,166,55,772669,767470,0.341774,False,5,5,,False,8759.8,34.07828,-118.22834,34.15699,-118.22436
free_flow,92,36,767585,760987,0.34123,False,10,>8,,False,10766.0,34.16556,-118.22432,34.15359,-118.34043
free_flow,160,126,717461,769867,0.340284,False,9,>8,,False,15853.1,34.08558,-118.30174,34.21846,-118.23931
free_flow,82,89,769430,767351,0.339709,False,2,2,4885.4,True,2753.3,34.15818,-118.45658,34.18022,-118.47022
free_flow,96,43,717481,760024,0.339425,False,7,7,,False,13881.0,34.10634,-118.32826,34.1593,-118.46483
free_flow,122,189,717608,769926,0.339207,False,8,8,,False,15176.4,34.17154,-118.38812,34.21356,-118.23113
free_flow,134,149,716951,763995,0.338781,False,9,>8,,False,22106.4,34.08581,-118.23182,34.21979,-118.40931
free_flow,69,0,717497,773869,0.338435,False,4,4,,False,8860.8,34.15685,-118.41456,34.15497,-118.31829
free_flow,166,80,772669,765164,0.338393,False,3,3,8139.6,True,5597.4,34.07828,-118.22834,34.07898,-118.28911
free_flow,44,36,774012,760987,0.338392,False,5,5,,False,12813.2,34.14769,-118.20137,34.15359,-118.34043
free_flow,60,149,769444,763995,0.338271,False,6,6,,False,7650.0,34.15555,-118.43908,34.21979,-118.40931
free_flow,28,103,767573,717488,0.338002,False,6,6,,False,12080.2,34.12964,-118.22901,34.13561,-118.36006
free_flow,45,70,774011,717490,0.337924,False,-1,unreachable,,False,15645.1,34.14747,-118.20123,34.14745,-118.37124
free_flow,82,37,769430,718204,0.337782,False,5,5,,False,14801.9,34.15818,-118.45658,34.15541,-118.29575
free_flow,122,14,717608,765273,0.33751,False,5,5,,False,8181.2,34.17154,-118.38812,34.18949,-118.47437
free_flow,105,1,718076,767541,0.33705,False,2,2,7212.2,True,5374.6,34.16339,-118.2253,34.11621,-118.23799
free_flow,126,191,769867,717450,0.336945,False,-1,unreachable,,False,16274.6,34.21846,-118.23931,34.07488,-118.27362
free_flow,122,203,717608,717595,0.336796,False,7,7,,False,19173.9,34.17154,-118.38812,34.14163,-118.1829
free_flow,106,66,718072,767610,0.336016,False,6,6,,False,4120.0,34.1491,-118.2257,34.18555,-118.21766
free_flow,105,122,718076,717608,0.335966,False,7,7,,False,15007.3,34.16339,-118.2253,34.17154,-118.38812
free_flow,122,24,717608,717578,0.335962,False,4,4,,False,10957.6,34.17154,-118.38812,34.15478,-118.27076
free_flow,60,117,769444,717571,0.335627,False,4,4,,False,7353.8,34.15555,-118.43908,34.15326,-118.35921
free_flow,96,103,717481,717488,0.335109,False,2,2,7196.6,True,4377.4,34.10634,-118.32826,34.13561,-118.36006
free_flow,134,53,716951,716554,0.334862,False,4,4,10026.9,True,8432.8,34.08581,-118.23182,34.15597,-118.2666
free_flow,161,37,717460,718204,0.334788,False,6,6,,False,7769.0,34.08571,-118.30161,34.15541,-118.29575
free_flow,117,73,717571,717493,0.334547,False,2,2,6873.6,True,3404.0,34.15326,-118.35921,34.15434,-118.39618
free_flow,149,3,763995,717447,0.334287,False,8,8,,False,20930.5,34.21979,-118.40931,34.07248,-118.26772
free_flow,166,170,772669,716949,0.334134,False,2,2,4655.3,True,655.5,34.07828,-118.22834,34.08406,-118.22974
free_flow,69,115,717497,717573,0.334085,False,4,4,,False,8247.7,34.15685,-118.41456,34.15384,-118.325
free_flow,127,5,717472,717445,0.333359,False,3,3,10342.8,True,6275.7,34.10045,-118.31601,34.06913,-118.25932
free_flow,66,178,767610,773975,0.333258,False,-1,unreachable,,False,4438.0,34.18555,-118.21766,34.14584,-118.22251
free_flow,82,5,769430,717445,0.332928,False,8,8,,False,20684.1,34.15818,-118.45658,34.06913,-118.25932
free_flow,122,78,717608,718064,0.332351,False,7,7,,False,14703.1,34.17154,-118.38812,34.11296,-118.24489
free_flow,166,78,772669,718064,0.332298,False,3,3,7870.9,True,4146.4,34.07828,-118.22834,34.11296,-118.24489
free_flow,122,2,717608,767542,0.332181,False,7,7,,False,15098.3,34.17154,-118.38812,34.11641,-118.23819
free_flow,96,45,717481,774011,0.331827,False,7,7,,False,12555.3,34.10634,-118.32826,34.14747,-118.20123
free_flow,166,128,772669,717473,0.33174,False,4,4,,False,8426.6,34.07828,-118.22834,34.10054,-118.31581
free_flow,69,74,717497,765176,0.331477,False,5,5,,False,6399.5,34.15685,-118.41456,34.13286,-118.35135
free_flow,145,170,761003,716949,0.331144,False,4,4,,False,10746.1,34.15546,-118.30841,34.08406,-118.22974
free_flow,105,184,718076,767494,0.330907,False,3,3,,False,6997.1,34.16339,-118.2253,34.10377,-118.24962
free_flow,160,97,717461,717480,0.33069,False,2,2,5701.6,True,3022.2,34.08558,-118.30174,34.10478,-118.32497
free_flow,134,144,716951,764853,0.330684,False,4,4,7505.0,True,2946.9,34.08581,-118.23182,34.06461,-118.25102
free_flow,63,80,769443,765164,0.330678,False,7,7,,False,16249.2,34.15574,-118.43931,34.07898,-118.28911
free_flow,96,157,717481,717465,0.330639,False,2,2,5221.8,True,2255.7,34.10634,-118.32826,34.09373,-118.30907
free_flow,82,15,769430,716331,0.330384,False,7,7,,False,20380.8,34.15818,-118.45658,34.07006,-118.26246
free_flow,166,188,772669,717459,0.330328,False,3,3,9013.9,True,6371.2,34.07828,-118.22834,34.08294,-118.29729
free_flow,105,115,718076,717573,0.329879,False,5,5,,False,9234.9,34.16339,-118.2253,34.15384,-118.325
free_flow,69,120,717497,718089,0.329855,False,6,6,,False,13360.9,34.15685,-118.41456,34.12769,-118.27372
free_flow,163,126,717462,769867,0.329572,False,10,>8,,False,15556.2,34.08993,-118.30607,34.21846,-118.23931
free_flow,13,165,773906,716943,0.329474,False,6,6,,False,13451.5,34.1566,-118.30266,34.05987,-118.21492
free_flow,66,165,767610,716943,0.329381,False,7,7,,False,13977.3,34.18555,-118.21766,34.05987,-118.21492
free_flow,149,98,763995,717486,0.329041,False,4,4,,False,11488.3,34.21979,-118.40931,34.12974,-118.34809
free_flow,149,59,763995,767366,0.328212,False,8,8,7450.6,True,5954.7,34.21979,-118.40931,34.21216,-118.47341
free_flow,14,82,765273,769430,0.328091,False,2,2,4605.4,True,3847.0,34.18949,-118.47437,34.15818,-118.45658
free_flow,82,138,769430,772513,0.327702,False,8,8,,False,22562.5,34.15818,-118.45658,34.06871,-118.23661
free_flow,151,82,765265,769430,0.327479,False,2,2,4136.9,True,3411.9,34.18529,-118.47395,34.15818,-118.45658
free_flow,96,130,717481,764781,0.327463,False,7,7,,False,14372.7,34.10634,-118.32826,34.16037,-118.47012
free_flow,105,66,718076,767610,0.327321,False,5,5,10406.6,True,2562.4,34.16339,-118.2253,34.18555,-118.21766
free_flow,127,119,717472,764760,0.327201,False,3,3,7724.6,True,5181.6,34.10045,-118.31601,34.13401,-118.35506
free_flow,138,170,772513,716949,0.327155,False,2,2,5988.0,True,1820.3,34.06871,-118.23661,34.08406,-118.22974
free_flow,96,119,717481,764760,0.327013,False,2,2,5415.8,True,3943.7,34.10634,-118.32826,34.13401,-118.35506
free_flow,149,14,763995,765273,0.326391,False,7,7,9739.5,True,6866.5,34.21979,-118.40931,34.18949,-118.47437
free_flow,49,75,716956,717498,0.326107,False,7,7,,False,17208.3,34.10658,-118.25544,34.15571,-118.43273
free_flow,166,34,772669,717819,0.32603,False,11,>8,,False,25689.3,34.07828,-118.22834,34.18784,-118.47407
free_flow,134,136,716951,765182,0.325974,False,3,3,7303.2,True,2933.7,34.08581,-118.23182,34.06491,-118.25126
free_flow,148,165,717504,716943,0.325785,False,10,>8,,False,28040.0,34.16519,-118.49166,34.05987,-118.21492
free_flow,122,114,717608,717576,0.325742,False,5,5,,False,8686.3,34.17154,-118.38812,34.15559,-118.2957
free_flow,122,68,717608,764766,0.325727,False,2,2,5508.0,True,5306.0,34.17154,-118.38812,34.13338,-118.3535
free_flow,36,14,760987,765273,0.325372,False,6,6,,False,12952.7,34.15359,-118.34043,34.18949,-118.47437
free_flow,107,0,767455,773869,0.32524,False,4,4,,False,8493.9,34.14347,-118.22704,34.15497,-118.31829
free_flow,28,155,767573,717468,0.325192,False,8,8,,False,8609.7,34.12964,-118.22901,34.09699,-118.31381
free_flow,28,64,767573,767750,0.325061,False,6,6,8885.8,True,4542.6,34.12964,-118.22901,34.09335,-118.20635
free_flow,105,189,718076,769926,0.325023,False,3,3,9522.5,True,5604.4,34.16339,-118.2253,34.21356,-118.23113
free_flow,81,69,769431,717497,0.32499,False,3,3,9402.1,True,3875.9,34.15843,-118.45664,34.15685,-118.41456
free_flow,149,133,763995,716953,0.32417,False,9,>8,,False,20702.9,34.21979,-118.40931,34.09458,-118.24279
free_flow,141,138,769346,772513,0.324011,False,7,7,,False,18276.7,34.15677,-118.40424,34.06871,-118.23661
free_flow,63,69,769443,717497,0.323957,False,3,3,7760.0,True,2280.7,34.15574,-118.43931,34.15685,-118.41456
free_flow,82,166,769430,772669,0.32385,False,8,8,,False,22812.1,34.15818,-118.45658,34.07828,-118.22834
free_flow,122,21,717608,769819,0.323776,False,9,>8,,False,17895.5,34.17154,-118.38812,34.20584,-118.19803
free_flow,134,58,716951,773954,0.323563,False,4,4,,False,9598.0,34.08581,-118.23182,34.15544,-118.29344
free_flow,66,205,767610,718141,0.323506,False,8,8,,False,14928.1,34.18555,-118.21766,34.15133,-118.37456
free_flow,163,15,717462,716331,0.32331,False,2,2,4706.9,True,4584.0,34.08993,-118.30607,34.07006,-118.26246
free_flow,149,137,763995,769358,0.323305,False,5,5,,False,7105.2,34.21979,-118.40931,34.15679,-118.42222
free_flow,66,31,767610,764424,0.322978,False,8,8,,False,16301.8,34.18555,-118.21766,34.17878,-118.39469
free_flow,96,61,717481,773939,0.322937,False,5,5,,False,6579.2,34.10634,-118.32826,34.15297,-118.37226
free_flow,56,80,716955,765164,0.322931,False,3,3,9128.0,True,4532.7,34.09579,-118.24427,34.07898,-118.28911
free_flow,122,112,717608,716968,0.322923,False,6,6,,False,8306.8,34.17154,-118.38812,34.16588,-118.29809
free_flow,182,68,717825,764766,0.322747,False,-1,unreachable,,False,14741.2,34.22164,-118.47307,34.13338,-118.3535
free_flow,134,14,716951,765273,0.322601,False,11,>8,,False,25124.3,34.08581,-118.23182,34.18949,-118.47437
free_flow,166,54,772669,773953,0.322544,False,5,5,,False,10445.5,34.07828,-118.22834,34.15522,-118.29344
free_flow,37,5,718204,717445,0.32224,False,5,5,,False,10163.2,34.15541,-118.29575,34.06913,-118.25932
free_flow,160,6,717461,773062,0.322071,False,2,2,7390.7,True,7202.1,34.08558,-118.30174,34.05368,-118.23369
free_flow,66,114,767610,717576,0.322018,False,4,4,9563.8,True,7914.9,34.18555,-118.21766,34.15559,-118.2957
free_flow,122,79,717608,718066,0.321448,False,7,7,,False,15614.8,34.17154,-118.38812,34.12302,-118.22889
free_flow,149,62,763995,774067,0.321435,False,7,7,,False,13642.7,34.21979,-118.40931,34.15362,-118.28441
free_flow,66,78,767610,718064,0.321399,False,3,3,9015.8,True,8451.6,34.18555,-118.21766,34.11296,-118.24489
free_flow,63,195,769443,717456,0.321129,False,7,7,,False,15805.6,34.15574,-118.43931,34.08102,-118.29325
free_flow,45,24,774011,717578,0.321097,False,-1,unreachable,,False,6449.6,34.14747,-118.20123,34.15478,-118.27076
free_flow,195,170,717456,716949,0.321039,False,5,5,9084.1,True,5858.7,34.08102,-118.29325,34.08406,-118.22974
free_flow,166,2,772669,767542,0.320844,False,3,3,7142.4,True,4335.8,34.07828,-118.22834,34.11641,-118.23819
free_flow,145,38,761003,718045,0.3208,False,5,5,,False,11682.0,34.15546,-118.30841,34.06712,-118.23973
free_flow,106,103,718072,717488,0.320767,False,7,7,,False,12455.8,34.1491,-118.2257,34.13561,-118.36006
free_flow,120,75,718089,717498,0.320623,False,7,7,,False,14961.8,34.12769,-118.27372,34.15571,-118.43273
free_flow,166,162,772669,717463,0.320589,False,3,3,10150.1,True,7261.5,34.07828,-118.22834,34.09004,-118.3059
free_flow,96,0,717481,773869,0.32025,False,4,4,9242.9,True,5484.7,34.10634,-118.32826,34.15497,-118.31829
free_flow,96,116,717481,717572,0.320181,False,5,5,,False,5245.5,34.10634,-118.32826,34.15351,-118.32751
free_flow,95,75,718379,717498,0.319976,False,8,8,,False,14306.3,34.14224,-118.27812,34.15571,-118.43273
free_flow,69,126,717497,769867,0.319629,False,10,>8,,False,17515.0,34.15685,-118.41456,34.21846,-118.23931
free_flow,82,69,769430,717497,0.319489,False,3,3,7484.9,True,3869.2,34.15818,-118.45658,34.15685,-118.41456
free_flow,105,35,718076,769941,0.319258,False,4,4,10361.4,True,5287.0,34.16339,-118.2253,34.20699,-118.20237
free_flow,166,137,772669,769358,0.319212,False,8,8,,False,19868.6,34.07828,-118.22834,34.15679,-118.42222
free_flow,166,186,772669,717823,0.318773,False,11,>8,,False,26444.1,34.07828,-118.22834,34.20264,-118.47326
free_flow,77,6,765171,773062,0.317986,False,9,>8,,False,25108.4,34.16789,-118.46896,34.05368,-118.23369
free_flow,66,64,767610,767750,0.317929,False,7,7,,False,10304.9,34.18555,-118.21766,34.09335,-118.20635
free_flow,147,168,759602,717583,0.317755,False,2,2,5739.9,True,4110.6,34.12199,-118.27178,34.15627,-118.25506
free_flow,183,66,767495,767610,0.317327,False,7,7,,False,9565.9,34.10377,-118.24992,34.18555,-118.21766
free_flow,160,89,717461,767351,0.317278,False,8,8,,False,18740.6,34.08558,-118.30174,34.18022,-118.47022
free_flow,134,152,716951,773996,0.317142,False,-1,unreachable,,False,6755.4,34.08581,-118.23182,34.14511,-118.21587
free_flow,63,166,769443,772669,0.317123,False,8,8,,False,21245.6,34.15574,-118.43931,34.07828,-118.22834
free_flow,122,205,717608,718141,0.317029,False,2,2,6041.2,True,2570.4,34.17154,-118.38812,34.15133,-118.37456
free_flow,107,106,767455,718072,0.316792,False,3,3,6819.5,True,638.1,34.14347,-118.22704,34.1491,-118.2257
free_flow,127,4,717472,717446,0.316777,False,2,2,5878.8,True,5645.2,34.10045,-118.31601,34.07142,-118.26572
free_flow,134,126,716951,769867,0.316755,False,6,6,,False,14766.1,34.08581,-118.23182,34.21846,-118.23931
free_flow,166,136,772669,765182,0.316734,False,2,2,5150.1,True,2582.0,34.07828,-118.22834,34.06491,-118.25126
free_flow,149,165,763995,716943,0.316586,False,9,>8,,False,25224.4,34.21979,-118.40931,34.05987,-118.21492
free_flow,67,66,773880,767610,0.316332,False,8,8,,False,12539.6,34.15367,-118.3484,34.18555,-118.21766
free_flow,66,106,767610,718072,0.316248,False,2,2,4182.7,True,4120.0,34.18555,-118.21766,34.1491,-118.2257
free_flow,82,96,769430,717481,0.316221,False,5,5,,False,13142.3,34.15818,-118.45658,34.10634,-118.32826
free_flow,145,98,761003,717486,0.315963,False,5,5,,False,4638.4,34.15546,-118.30841,34.12974,-118.34809
free_flow,87,68,772597,764766,0.315517,False,6,6,,False,14553.5,34.17109,-118.50495,34.13338,-118.3535
free_flow,66,70,767610,717490,0.315478,False,9,>8,,False,14751.4,34.18555,-118.21766,34.14745,-118.37124
free_flow,96,80,717481,765164,0.315454,False,2,2,6699.7,True,4717.2,34.10634,-118.32826,34.07898,-118.28911
free_flow,81,113,769431,769467,0.315431,False,4,4,,False,5506.0,34.15843,-118.45664,34.15451,-118.39699
free_flow,166,75,772669,717498,0.315356,False,8,8,,False,20692.0,34.07828,-118.22834,34.15571,-118.43273
free_flow,87,78,772597,718064,0.315277,False,10,>8,,False,24790.9,34.17109,-118.50495,34.11296,-118.24489
free_flow,149,120,763995,718089,0.31526,False,7,7,,False,16139.2,34.21979,-118.40931,34.12769,-118.27372
free_flow,96,182,717481,717825,0.315043,False,9,>8,,False,18490.2,34.10634,-118.32826,34.22164,-118.47307
free_flow,28,106,767573,718072,0.315036,False,2,2,5740.8,True,2185.2,34.12964,-118.22901,34.1491,-118.2257
free_flow,69,61,717497,773939,0.3149,False,5,5,,False,3916.1,34.15685,-118.41456,34.15297,-118.37226
free_flow,116,5,717572,717445,0.31487,False,6,6,,False,11289.1,34.15351,-118.32751,34.06913,-118.25932
free_flow,90,106,716571,718072,0.314685,False,8,8,,False,17296.9,34.2,-118.40337,34.1491,-118.2257
free_flow,66,2,767610,767542,0.314684,False,3,3,8287.3,True,7916.7,34.18555,-118.21766,34.11641,-118.23819
free_flow,89,115,767351,717573,0.314366,False,6,6,,False,13678.9,34.18022,-118.47022,34.15384,-118.325
free_flow,56,169,716955,717580,0.314199,False,4,4,,False,6948.7,34.09579,-118.24427,34.1562,-118.26359
free_flow,122,64,717608,767750,0.31412,False,7,7,,False,18854.5,34.17154,-118.38812,34.09335,-118.20635
free_flow,160,134,717461,716951,0.31394,False,3,3,,False,6439.1,34.08558,-118.30174,34.08581,-118.23182
free_flow,63,34,769443,717819,0.313932,False,3,3,5894.3,True,4792.3,34.15574,-118.43931,34.18784,-118.47407
free_flow,56,166,716955,772669,0.313582,False,2,2,4171.7,True,2437.8,34.09579,-118.24427,34.07828,-118.22834
free_flow,122,200,717608,769806,0.313483,False,9,>8,,False,18939.8,34.17154,-118.38812,34.19638,-118.18442
free_flow,105,128,718076,717473,0.313473,False,8,8,,False,10873.8,34.16339,-118.2253,34.10054,-118.31581
free_flow,86,61,772596,773939,0.313452,False,8,8,,False,12376.8,34.17126,-118.50495,34.15297,-118.37226
free_flow,145,194,761003,759772,0.313321,False,4,4,6409.0,True,1766.6,34.15546,-118.30841,34.17115,-118.30539
free_flow,63,4,769443,717446,0.313029,False,7,7,,False,18528.3,34.15574,-118.43931,34.07142,-118.26572
free_flow,69,136,717497,765182,0.313027,False,8,8,,False,18180.7,34.15685,-118.41456,34.06491,-118.25126
free_flow,96,195,717481,717456,0.312964,False,2,2,7144.6,True,4280.2,34.10634,-118.32826,34.08102,-118.29325
free_flow,147,75,759602,717498,0.312961,False,6,6,,False,15280.0,34.12199,-118.27178,34.15571,-118.43273
free_flow,122,130,717608,764781,0.312834,False,4,4,,False,7645.9,34.17154,-118.38812,34.16037,-118.47012
free_flow,36,98,760987,717486,0.3128,False,3,3,7239.2,True,2744.1,34.15359,-118.34043,34.12974,-118.34809
free_flow,52,136,717495,765182,0.312605,False,7,7,,False,18068.7,34.15664,-118.41326,34.06491,-118.25126
free_flow,149,58,763995,773954,0.312555,False,7,7,,False,12837.0,34.21979,-118.40931,34.15544,-118.29344
free_flow,183,6,767495,773062,0.312518,False,6,6,7320.7,True,5766.8,34.10377,-118.24992,34.05368,-118.23369
free_flow,96,34,717481,717819,0.312462,False,8,8,,False,16191.8,34.10634,-118.32826,34.18784,-118.47407
free_flow,122,168,717608,717583,0.312361,False,5,5,,False,12359.6,34.17154,-118.38812,34.15627,-118.25506
free_flow,122,103,717608,717488,0.311904,False,2,2,4849.8,True,4757.0,34.17154,-118.38812,34.13561,-118.36006
free_flow,161,6,717460,773062,0.311824,False,3,3,8950.7,True,7198.8,34.08571,-118.30161,34.05368,-118.23369
free_flow,79,165,718066,716943,0.311791,False,5,5,8600.3,True,7138.8,34.12302,-118.22889,34.05987,-118.21492
free_flow,28,24,767573,717578,0.311737,False,5,5,8476.7,True,4751.6,34.12964,-118.22901,34.15478,-118.27076
free_flow,13,38,773906,718045,0.311536,False,6,6,,False,11513.6,34.1566,-118.30266,34.06712,-118.23973
free_flow,82,6,769430,773062,0.311142,False,8,8,,False,23582.8,34.15818,-118.45658,34.05368,-118.23369
free_flow,63,113,769443,769467,0.311097,False,3,3,9412.2,True,3896.5,34.15574,-118.43931,34.15451,-118.39699
free_flow,122,45,717608,774011,0.311095,False,6,6,,False,17403.0,34.17154,-118.38812,34.14747,-118.20123
free_flow,149,5,763995,717445,0.310842,False,9,>8,,False,21706.7,34.21979,-118.40931,34.06913,-118.25932
free_flow,96,78,717481,718064,0.310819,False,6,6,,False,7710.7,34.10634,-118.32826,34.11296,-118.24489
free_flow,96,135,717481,767509,0.310743,False,5,5,9868.6,True,7386.9,34.10634,-118.32826,34.11059,-118.24819
free_flow,108,183,767454,767495,0.310476,False,2,2,5404.6,True,4884.7,34.14352,-118.22733,34.10377,-118.24992
free_flow,204,61,772168,773939,0.310455,False,6,6,,False,9995.9,34.16542,-118.47985,34.15297,-118.37226
free_flow,92,31,767585,764424,0.310387,False,12,>8,,False,15742.4,34.16556,-118.22432,34.17878,-118.39469
free_flow,69,53,717497,716554,0.310288,False,6,6,,False,13614.8,34.15685,-118.41456,34.15597,-118.2666
free_flow,183,106,767495,718072,0.310262,False,4,4,,False,5511.5,34.10377,-118.24992,34.1491,-118.2257
free_flow,96,205,717481,718141,0.31017,False,3,3,8141.7,True,6571.8,34.10634,-118.32826,34.15133,-118.37456
free_flow,14,114,765273,717576,0.310168,False,8,8,,False,16863.8,34.18949,-118.47437,34.15559,-118.2957
free_flow,127,38,717472,718045,0.310059,False,4,4,,False,7942.6,34.10045,-118.31601,34.06712,-118.23973
free_flow,195,126,717456,769867,0.310008,False,10,>8,,False,16068.5,34.08102,-118.29325,34.21846,-118.23931
free_flow,105,80,718076,765164,0.309878,False,7,7,,False,11072.4,34.16339,-118.2253,34.07898,-118.28911
free_flow,195,53,717456,716554,0.309857,False,7,7,,False,8687.6,34.08102,-118.29325,34.15597,-118.2666
free_flow,96,120,717481,718089,0.309812,False,6,6,,False,5553.8,34.10634,-118.32826,34.12769,-118.27372
free_flow,161,15,717460,716331,0.309789,False,2,2,5631.4,True,4003.7,34.08571,-118.30161,34.07006,-118.26246
free_flow,126,15,769867,716331,0.309715,False,-1,unreachable,,False,16638.3,34.21846,-118.23931,34.07006,-118.26246
free_flow,145,53,761003,716554,0.309453,False,2,2,5702.8,True,3847.6,34.15546,-118.30841,34.15597,-118.2666
free_flow,149,110,763995,717099,0.309426,False,8,8,,False,16527.4,34.21979,-118.40931,34.15648,-118.24674
free_flow,74,53,765176,716554,0.309424,False,5,5,,False,8211.8,34.13286,-118.35135,34.15597,-118.2666
free_flow,106,28,718072,767573,0.309261,False,2,2,5198.8,True,2185.2,34.1491,-118.2257,34.12964,-118.22901
free_flow,149,109,763995,761599,0.309174,False,9,>8,,False,14850.3,34.21979,-118.40931,34.14226,-118.27786
free_flow,67,205,773880,718141,0.308654,False,4,4,7868.8,True,2421.2,34.15367,-118.3484,34.15133,-118.37456
free_flow,122,120,717608,718089,0.308538,False,5,5,,False,11601.7,34.17154,-118.38812,34.12769,-118.27372
free_flow,66,68,767610,764766,0.308361,False,7,7,,False,13779.4,34.18555,-118.21766,34.13338,-118.3535
free_flow,96,42,717481,773927,0.308312,False,5,5,,False,6777.7,34.10634,-118.32826,34.15262,-118.28034
free_flow,105,79,718076,718066,0.308213,False,2,2,4567.6,True,4501.1,34.16339,-118.2253,34.12302,-118.22889
free_flow,105,201,718076,717590,0.308154,False,3,3,7955.3,True,1678.7,34.16339,-118.2253,34.14929,-118.23182
free_flow,166,199,772669,774204,0.308152,False,5,5,,False,13408.1,34.07828,-118.22834,34.15397,-118.34172
free_flow,161,111,717460,773916,0.307941,False,6,6,,False,7575.5,34.08571,-118.30161,34.15247,-118.2852
free_flow,96,112,717481,716968,0.307894,False,7,7,,False,7179.3,34.10634,-118.32826,34.16588,-118.29809
free_flow,69,5,717497,717445,0.307892,False,8,8,,False,17303.0,34.15685,-118.41456,34.06913,-118.25932
free_flow,122,23,717608,716941,0.307706,False,7,7,,False,20401.8,34.17154,-118.38812,34.05767,-118.21435
free_flow,66,169,767610,717580,0.307633,False,3,3,8666.6,True,5339.1,34.18555,-118.21766,34.1562,-118.26359
free_flow,69,117,717497,717571,0.307576,False,4,4,,False,5108.7,34.15685,-118.41456,34.15326,-118.35921
free_flow,96,176,717481,764101,0.307534,False,5,5,,False,8142.0,34.10634,-118.32826,34.16421,-118.38246
free_flow,44,31,774012,764424,0.307429,False,7,7,,False,18119.7,34.14769,-118.20137,34.17878,-118.39469
free_flow,149,25,763995,716960,0.30741,False,7,7,,False,16750.3,34.21979,-118.40931,34.12121,-118.27164
free_flow,108,64,767454,767750,0.307002,False,6,6,7336.4,True,5903.5,34.14352,-118.22733,34.09335,-118.20635
free_flow,149,150,763995,717508,0.30695,False,8,8,,False,11378.7,34.21979,-118.40931,34.17112,-118.51814
free_flow,96,66,717481,767610,0.306935,False,11,>8,,False,13459.9,34.10634,-118.32826,34.18555,-118.21766
free_flow,36,38,760987,718045,0.306661,False,6,6,,False,13356.6,34.15359,-118.34043,34.06712,-118.23973
free_flow,149,68,763995,764766,0.306618,False,4,4,,False,10894.0,34.21979,-118.40931,34.13338,-118.3535
free_flow,122,178,717608,773975,0.306596,False,-1,unreachable,,False,15503.8,34.17154,-118.38812,34.14584,-118.22251
free_flow,56,111,716955,773916,0.306596,False,5,5,,False,7342.8,34.09579,-118.24427,34.15247,-118.2852
free_flow,67,183,773880,767495,0.306579,False,4,4,,False,10628.0,34.15367,-118.3484,34.10377,-118.24992
free_flow,122,111,717608,773916,0.306394,False,4,4,,False,9704.0,34.17154,-118.38812,34.15247,-118.2852
free_flow,166,20,772669,769403,0.30638,False,6,6,,False,11252.8,34.07828,-118.22834,34.12073,-118.33928
free_flow,105,61,718076,773939,0.306282,False,5,5,,False,13571.7,34.16339,-118.2253,34.15297,-118.37226
free_flow,96,117,717481,717571,0.306154,False,4,4,9272.1,True,5944.3,34.10634,-118.32826,34.15326,-118.35921
free_flow,45,205,774011,718141,0.305899,False,-1,unreachable,,False,15956.0,34.14747,-118.20123,34.15133,-118.37456
free_flow,69,166,717497,772669,0.305772,False,8,8,,False,19240.7,34.15685,-118.41456,34.07828,-118.22834
free_flow,66,80,767610,765164,0.305634,False,8,8,,False,13552.5,34.18555,-118.21766,34.07898,-118.28911
free_flow,134,59,716951,767366,0.305613,False,12,>8,,False,26299.0,34.08581,-118.23182,34.21216,-118.47341
free_flow,96,161,717481,717460,0.305594,False,2,2,5971.1,True,3359.2,34.10634,-118.32826,34.08571,-118.30161
free_flow,122,121,717608,769847,0.305375,False,9,>8,,False,15727.6,34.17154,-118.38812,34.20983,-118.22351
free_flow,66,20,767610,769403,0.305133,False,8,8,,False,13311.4,34.18555,-118.21766,34.12073,-118.33928
free_flow,96,121,717481,769847,0.305062,False,10,>8,,False,15010.7,34.10634,-118.32826,34.20983,-118.22351
free_flow,69,68,717497,764766,0.304897,False,4,4,9928.5,True,6195.6,34.15685,-118.41456,34.13338,-118.3535
free_flow,96,62,717481,774067,0.304884,False,6,6,,False,6627.9,34.10634,-118.32826,34.15362,-118.28441
free_flow,66,120,767610,718089,0.304727,False,4,4,,False,8246.3,34.18555,-118.21766,34.12769,-118.27372
free_flow,81,96,769431,717481,0.304681,False,6,6,,False,13159.5,34.15843,-118.45664,34.10634,-118.32826
free_flow,60,89,769444,767351,0.30419,False,2,2,4924.0,True,3966.5,34.15555,-118.43908,34.18022,-118.47022
free_flow,107,1,767455,767541,0.304093,False,3,3,9168.6,True,3194.3,34.14347,-118.22704,34.11621,-118.23799
free_flow,105,121,718076,769847,0.304068,False,4,4,,False,5166.5,34.16339,-118.2253,34.20983,-118.22351
free_flow,166,69,772669,717497,0.304026,False,7,7,,False,19240.7,34.07828,-118.22834,34.15685,-118.41456
