regime,source,target,source_sensor_id,target_sensor_id,importance,in_adjacency,hops,hop_bucket,road_distance_m,has_road_distance,haversine_m_reference_only,source_lat,source_lon,target_lat,target_lon
learned_semantic,74,37,765176,718204,0.010033,False,4,4,8397.3,True,5698.1,34.13286,-118.35135,34.15541,-118.29575
learned_semantic,8,65,737529,767751,0.010011,False,11,>8,,False,27441.1,34.20264,-118.47352,34.09335,-118.20616
learned_semantic,146,37,717502,718204,0.010011,False,7,7,,False,16514.1,34.16521,-118.47484,34.15541,-118.29575
learned_semantic,115,162,717573,717463,0.009984,False,6,6,,False,7308.9,34.15384,-118.325,34.09004,-118.3059
learned_semantic,175,39,768469,769418,0.009982,False,2,2,5840.6,True,1741.7,34.13583,-118.35993,34.12659,-118.34465
learned_semantic,178,104,773975,717818,0.009955,False,8,8,,False,22734.5,34.14584,-118.22251,34.1722,-118.46753
learned_semantic,24,104,717578,717818,0.009949,False,7,7,,False,18207.5,34.15478,-118.27076,34.1722,-118.46753
learned_semantic,111,162,773916,717463,0.00994,False,7,7,,False,7198.7,34.15247,-118.2852,34.09004,-118.3059
learned_semantic,15,206,716331,769373,0.009936,False,4,4,,False,6226.7,34.07006,-118.26246,34.10262,-118.31747
learned_semantic,106,173,718072,717585,0.009912,False,3,3,9191.1,True,1657.0,34.1491,-118.2257,34.15564,-118.24188
learned_semantic,178,173,773975,717585,0.009911,False,2,2,4692.9,True,2089.2,34.14584,-118.22251,34.15564,-118.24188
learned_semantic,36,89,760987,767351,0.009911,False,5,5,,False,12302.8,34.15359,-118.34043,34.18022,-118.47022
learned_semantic,198,162,769372,717463,0.009907,False,2,2,4762.1,True,1756.0,34.1027,-118.3173,34.09004,-118.3059
learned_semantic,55,153,767470,773995,0.009904,False,3,3,6876.4,True,1561.6,34.15699,-118.22436,34.14483,-118.21587
learned_semantic,106,92,718072,767585,0.009894,False,2,2,7389.0,True,1834.7,34.1491,-118.2257,34.16556,-118.22432
learned_semantic,119,166,764760,772669,0.009885,False,6,6,,False,13210.6,34.13401,-118.35506,34.07828,-118.22834
learned_semantic,74,42,765176,773927,0.009856,False,4,4,9914.1,True,6894.5,34.13286,-118.35135,34.15262,-118.28034
learned_semantic,149,195,763995,717456,0.009852,False,7,7,,False,18766.0,34.21979,-118.40931,34.08102,-118.29325
learned_semantic,63,37,769443,718204,0.009849,False,5,5,,False,13209.8,34.15574,-118.43931,34.15541,-118.29575
learned_semantic,105,107,718076,767455,0.009843,False,2,2,6499.2,True,2220.8,34.16339,-118.2253,34.14347,-118.22704
learned_semantic,61,37,773939,718204,0.009772,False,5,5,,False,7045.5,34.15297,-118.37226,34.15541,-118.29575
